designation,source_id,ra,dec,parallax,pmra,pmdec,ruwe,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_visibility_periods_used,rv_chisq_pvalue,rv_time_duration,phot_variable_flag,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot
Gaia DR3 659685982866368768,659685982866368768,129.86968449423944,18.858921446737195,2.094183277143833,3.441896753562783,-2.9828954106614005,1.0436021,20.358784,21.41581,19.2777,2.1381092,1.0570259,1.0810833,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 659685982866369664,659685982866369664,129.8732716207954,18.863445452257597,0.935552468884312,-7.232419020137418,2.7721403915439633,1.0875182,20.12541,21.031363,18.972528,2.058834,0.90595245,1.1528816,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 659685987162407424,659685987162407424,129.8670450362869,18.852817436884717,-1.9559062122907307,-1.2835287785641556,0.24300005308357728,1.5656908,19.72517,18.333855,16.829504,1.5043507,-1.3913155,2.8956661,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 659686017225698304,659686017225698304,129.84151105535727,18.860617723818322,0.7788577907768601,-6.858078109679344,-4.156141059540167,1.0187104,19.545853,20.557903,18.568409,1.9894943,1.0120506,0.9774437,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 659686193320841856,659686193320841856,129.77220111365042,18.834739840609995,1.0405664806314312,-4.781871757838858,-9.581859277672681,1.1131692,15.273599,15.671112,14.712766,0.95834637,0.3975134,0.560833,,,,,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,5363.174,4.6057,-0.0188,850.9494,0.0817,0.0669,0.0355
Gaia DR3 659686227680579584,659686227680579584,129.7936438670774,18.83311471690299,0.4774411951720415,-1.0904323665788072,2.035718739884992,0.9885524,16.207159,16.588976,15.661851,0.927125,0.38181686,0.5453081,,,,,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,5363.1177,4.59,-0.4515,1237.3099,0.0137,0.0112,0.006
Gaia DR3 659686292103586304,659686292103586304,129.77740459905561,18.844133943374317,0.19849994987092323,-5.4500484293061735,-1.247397763693777,0.9564801,19.687279,20.069803,19.045328,1.0244751,0.3825245,0.6419506,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 659686326463328512,659686326463328512,129.79510004096048,18.847596255434468,1.2848915449676523,-3.4778445980940376,-5.089283276685386,0.878599,19.07677,20.225805,17.989532,2.2362728,1.1490345,1.0872383,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 659686330759793792,659686330759793792,129.78980953448394,18.85490665062479,0.7922889639537931,0.9546429370015717,-4.272476726173301,1.0232517,14.404123,14.717338,13.929771,0.7875662,0.3132143,0.47435188,,,,,,,NOT_AVAILABLE,0,true,true,false,false,false,true,true,5771.6387,4.2993,0.0136,1111.5371,0.0019,0.0016,9.0E-4
Gaia DR3 659686395182801024,659686395182801024,129.7535054185727,18.842880662525502,0.7513050738664089,-7.226825082951633,0.7660094420480701,1.1111859,16.540438,17.00296,15.918539,1.0844212,0.4625225,0.62189865,,,,,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4960.7856,4.5134,-0.3979,1294.0814,0.0807,0.0645,0.0345
Gaia DR3 659686395184472448,659686395184472448,129.75214643791819,18.841933273395693,-0.11134903378743422,3.748145628231758,-12.701763374565878,0.9769688,20.133726,20.531464,19.488602,1.0428619,0.3977375,0.64512444,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 659686463902284288,659686463902284288,129.75474064440002,18.849050901114534,-0.07484492422595022,-0.6206509886790832,-0.2962363908908031,1.0064359,19.485226,20.013588,18.909344,1.1042442,0.5283623,0.57588196,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 659686463902286720,659686463902286720,129.7430861155226,18.85110214581402,0.002738776301596385,-0.042777058855124284,-1.2407768973445046,0.99435395,18.998348,19.379515,18.451765,0.92774963,0.38116646,0.5465832,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,5137.4854,4.7921,-1.5344,2920.763,0.003,0.0024,0.0013
Gaia DR3 659686498262014336,659686498262014336,129.77251098225406,18.84224775248687,-1.9161598603343077,-2.869442359732216,-1.9928464258204062,0.94458437,20.85202,20.82447,20.184532,0.63993835,-0.027549744,0.6674881,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 659686498262018176,659686498262018176,129.77387882252384,18.845096613211844,0.3923079334547921,6.89149360592482,-20.007365554514855,1.0039823,18.692045,19.243742,17.994867,1.2488747,0.5516968,0.6971779,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,4544.2393,4.8596,-1.4672,1538.1007,0.0053,0.0041,0.0022
Gaia DR3 659686498262578432,659686498262578432,129.77603447035202,18.844371298087317,-0.05092040721714325,2.8805232123836157,-2.5912951348164306,1.1294498,20.784742,21.096409,19.832142,1.264267,0.3116665,0.9526005,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 659686605636199680,659686605636199680,129.76885657230991,18.87016444441796,0.8172418219426122,-4.025166162070729,-1.051769546562484,1.0378131,20.176813,20.869677,19.054457,1.8152199,0.69286346,1.1223564,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 659686635702712064,659686635702712064,129.81524967673602,18.849434901297418,,,,,20.909422,20.553068,19.871483,0.6815853,-0.35635376,1.0379391,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 659686738780205952,659686738780205952,129.81091371750662,18.862303922574117,1.7920263921785797,-2.8093584184833116,-1.6292252282947608,1.0444329,17.666489,18.8043,16.596207,2.2080936,1.1378117,1.070282,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,3626.2861,4.2939,-0.6482,727.8337,0.6244,0.4244,0.2507
Gaia DR3 659686738780209536,659686738780209536,129.81853759259047,18.865387922017334,-0.29191406804770414,-2.5027753916234956,-2.7240976486896846,0.99361235,18.07499,18.5332,17.481441,1.0517578,0.45821,0.5935478,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,4943.582,4.83,-1.7987,1580.7745,0.011,0.0088,0.0048
Gaia DR3 659686846154700032,659686846154700032,129.81982507812947,18.882496305250722,,,,,20.87417,21.20934,20.545252,0.6640873,0.33516884,0.32891846,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 659686914875345536,659686914875345536,129.7915370935241,18.86526840787445,0.5144345470475638,2.350642168711747,-4.483162812463453,1.0097755,18.84182,19.329338,18.147514,1.1818237,0.4875183,0.6943054,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,4654.6543,4.8468,-1.3577,1840.0602,0.0038,0.003,0.0016
Gaia DR3 659686944939047296,659686944939047296,129.80147522472498,18.873848209226434,0.3928202057105618,-5.703419594567652,-2.245409491743739,0.9478086,20.468552,21.665567,19.431286,2.2342815,1.1970158,1.0372658,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 659686983594734720,659686983594734720,129.789788920244,18.87980108252984,2.6715870546184997,-8.556925476726274,-16.904607663728633,1.0025101,20.262854,21.025133,19.263647,1.761486,0.7622795,0.99920654,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 659687017954472448,659687017954472448,129.79301620475584,18.883401861196177,0.5587116192719138,-0.149506170448524,-4.476290816326343,1.0182358,15.238301,15.507602,14.803869,0.7037325,0.26930046,0.43443203,,,,,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,6078.739,4.399,-0.7295,1398.637,0.0451,0.0386,0.021
Gaia DR3 659687052314297216,659687052314297216,129.81008044830787,18.888773213061388,-0.3850391670365973,-2.799281644629737,0.734724245199335,1.0373366,20.063583,20.516855,19.378006,1.1388493,0.45327187,0.6855774,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 659687121033686528,659687121033686528,129.80958897195507,18.89728082803045,1.4904479325222886,0.432169890538193,-19.298439474624743,1.0137584,17.040777,17.763317,16.193758,1.5695591,0.7225399,0.8470192,,,,,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4279.1377,4.7067,-0.2838,724.7509,0.3085,0.2292,0.1219
Gaia DR3 659687151097107840,659687151097107840,129.80971648649353,18.9034389249667,0.3835044079389361,-1.6565501117793422,-6.66590314359263,1.2220981,17.815817,18.21134,17.155504,1.0558357,0.39552307,0.66031265,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,4982.593,4.7721,-1.5796,1490.4779,0.0052,0.0042,0.0023
Gaia DR3 659687155393424256,659687155393424256,129.80475787126358,18.90877621443548,0.7226686754046137,-4.500299180643195,2.0182487707474808,1.0082798,17.865458,18.560894,17.082943,1.477951,0.6954365,0.7825146,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,4334.755,4.6766,-0.0139,1323.8792,0.009,0.0068,0.0036
Gaia DR3 659687189753248896,659687189753248896,129.9057376140365,18.84612697137237,-0.7061067227453569,1.7712257793674233,-15.574385977750932,0.9642426,19.951199,20.474766,19.332703,1.1420631,0.5235672,0.61849594,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 659687224111808384,659687224111808384,129.92117859220735,18.85952617263281,-0.10900612261680893,1.4719600650038855,-3.6519473369868036,1.0737408,20.807734,20.882095,20.048037,0.83405876,0.0743618,0.75969696,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 659687322895769216,659687322895769216,129.9277953797765,18.874208353187576,1.072367790491226,-8.688659590927617,-2.533394662080365,1.0432994,19.288486,20.616074,18.15957,2.456503,1.3275871,1.1289158,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 659687322895770496,659687322895770496,129.92166446777028,18.874792350528384,1.3298097471508548,0.3108071782785282,-11.469327834108608,1.000329,18.36681,19.64737,17.311665,2.3357048,1.2805595,1.0551453,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,3581.3528,4.7384,-0.6196,554.5906,0.5308,0.3595,0.2133
Gaia DR3 659687322897560960,659687322897560960,129.92715356379279,18.87242827139567,-0.20508117161786685,-0.234140667584679,-6.134148688527796,1.1281995,20.495773,21.173185,19.538746,1.6344395,0.67741203,0.95702744,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 659687322897561472,659687322897561472,129.92837828207993,18.87227143764815,1.3547512289017392,-2.8781987889282554,3.040913199480341,1.2962784,19.496405,19.899862,18.181417,1.7184448,0.40345764,1.3149872,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 659687327192200704,659687327192200704,129.92877065809984,18.87157460490723,0.4647713613664398,-2.7663910595239534,0.9283982475612028,1.01229,15.6570215,15.956359,15.1875725,0.76878643,0.2993374,0.46944904,,,,,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,5838.434,4.4439,-0.6318,1360.6715,0.0386,0.0327,0.0177
Gaia DR3 659687357255506816,659687357255506816,129.92995158879307,18.873799067664173,1.070607824635531,-1.0854712050984698,1.1664568774352908,0.9489804,19.369116,20.614187,18.241913,2.3722744,1.2450714,1.127203,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 659687357255510400,659687357255510400,129.93603475243907,18.87688153525021,0.8596355772444492,-0.8882874325504222,-10.342409865778148,0.9948884,19.235085,20.219921,18.209854,2.010067,0.9848366,1.0252304,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 659687361551938048,659687361551938048,129.93680084766163,18.87170769929631,0.678625988446623,1.0891632479443976,-0.8083639049155006,1.0020521,17.12939,17.61538,16.50731,1.1080685,0.48598862,0.62207985,,,,,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4890.5024,4.6643,-0.2321,1392.5453,0.0044,0.0035,0.0018
Gaia DR3 659687391615244288,659687391615244288,129.91610914726263,18.872658531277718,0.7941739652905635,-1.903811404349852,-8.69894857061152,0.9983096,19.234999,20.05182,18.203508,1.8483124,0.81682205,1.0314903,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 659687430271414272,659687430271414272,129.92476531549173,18.88947774692645,1.1653843600365272,-5.386851663385894,-5.057382038756771,0.9957236,16.95999,17.65575,16.15719,1.49856,0.6957607,0.8027992,,,,,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4448.332,4.5765,0.2453,1021.8497,0.243,0.1819,0.0958
Gaia DR3 659687464631156096,659687464631156096,129.87424080885074,18.869445959250335,1.6343004843402422,1.38940091633965,-4.877599098188341,0.94973654,20.244486,20.828428,19.45782,1.3706074,0.5839424,0.78666496,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 659687498990893056,659687498990893056,129.8979079576271,18.876820119677614,5.45198153920533,-37.03560523487259,-12.407643620892287,0.9408642,10.581815,10.876499,10.127614,0.74888515,0.2946844,0.45420074,35.077587,0.29129654,20,15,0.3777146,935.92706,NOT_AVAILABLE,0,true,true,true,false,false,true,true,6009.9165,4.353,-0.1676,182.2951,0.0021,0.0017,9.0E-4
Gaia DR3 659687567710369664,659687567710369664,129.8857760535748,18.8881169651449,0.537614061876809,-1.5679098492756005,-2.480913112000263,1.040235,15.695661,15.963775,15.267464,0.696311,0.2681141,0.4281969,,,,,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,6058.8223,4.4029,-0.7457,1614.6615,0.0171,0.0146,0.0079
Gaia DR3 659687636429844352,659687636429844352,129.91319886521202,18.90471883972766,3.364545160831961,-27.690827358204437,-11.732810791192293,1.126529,12.867486,13.295636,12.283318,1.0123186,0.42815018,0.58416843,34.892628,1.5627924,16,12,,967.63153,VARIABLE,0,true,true,false,true,false,true,true,5238.628,4.507,-0.0373,292.298,8.0E-4,7.0E-4,3.0E-4
Gaia DR3 659687666493173248,659687666493173248,129.89130914218472,18.894169579373777,0.5200956365561927,-9.737818114988876,-5.539626190095076,0.97606665,18.622366,19.214455,17.953821,1.2606335,0.5920887,0.66854477,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,4534.147,4.8541,-1.302,1532.8828,0.006,0.0046,0.0025
Gaia DR3 659687670789583232,659687670789583232,129.89145931398755,18.907682647687043,0.8289213224681453,-0.1892814647030887,1.0648281928803884,1.0061315,13.898793,14.151603,13.492262,0.65934086,0.25280952,0.40653133,36.32692,6.074993,16,13,,967.63153,NOT_AVAILABLE,0,true,true,false,false,false,true,true,6236.1133,4.1004,-0.5749,1139.6544,0.0479,0.0413,0.0224
Gaia DR3 659687700853303552,659687700853303552,129.90369315613006,18.915437360598798,-1.333691012471652,-9.751879369570101,-1.7109451904559931,1.0340806,20.251757,21.178368,19.06626,2.1121082,0.92661095,1.1854973,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 659687739509059328,659687739509059328,129.9447680693735,18.8882951685791,0.3219085421200996,-2.535304966896715,-0.06165704266743385,1.0048319,18.256374,18.709686,17.680101,1.0295849,0.45331192,0.57627296,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,4977.7183,4.7212,-0.7044,2199.289,0.0047,0.0038,0.002
Gaia DR3 659687769572388864,659687769572388864,129.9498528645069,18.895275742029224,0.8012025115299806,0.9114327725528542,-6.068775095622455,1.037259,19.333593,20.476707,18.350473,2.126234,1.1431141,0.98311996,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 659687769572703488,659687769572703488,129.96248642442686,18.896396333356055,2.500151391623681,-7.788246354356916,-37.119817229588215,1.0170896,19.569881,21.256536,18.371796,2.8847408,1.686655,1.1980858,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 659687842588272640,659687842588272640,129.94403356005208,18.912211993613333,3.8576852181823282,9.727531035390625,2.993860972582585,1.1510109,16.992678,18.459148,15.814479,2.6446695,1.4664707,1.1781988,,,,,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,3470.4075,4.7754,-0.0861,245.4649,0.853,0.555,0.3517
Gaia DR3 659687907011659008,659687907011659008,129.98165969413253,18.912665902085102,1.7163061838511169,-1.2739059956375753,-3.180828717641327,1.0311573,20.113386,20.862398,19.000237,1.8621616,0.749012,1.1131496,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 659687941371098112,659687941371098112,129.95698066086726,18.914469823868192,0.46269631812243883,-6.0811368763292935,-10.903181204046355,1.0542651,19.439354,20.269985,18.758718,1.5112667,0.83063126,0.68063545,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 659687941371102336,659687941371102336,129.95478846735077,18.919776803000616,-0.5882299628836829,-2.2323571897433174,-2.388552533451693,1.0103341,19.836788,20.376858,19.153482,1.2233753,0.5400696,0.68330574,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 659687945667487104,659687945667487104,129.960961561085,18.915085947558335,,,,,20.519896,18.755943,17.19726,1.5586834,-1.7639523,3.3226357,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 659687980026024576,659687980026024576,129.9707102652234,18.920546340198264,4.3679623839339605,-3.644958768366738,-31.666187021289076,1.3343707,20.514511,21.271532,19.225138,2.0463943,0.75702095,1.2893734,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 659687980027225088,659687980027225088,129.96773511449535,18.92176076081023,0.9677291783576955,-7.299330296403257,3.0581570518405155,1.0495895,12.679354,12.9106245,12.301815,0.6088095,0.23127079,0.37753868,8.499763,2.283365,14,13,,967.6316,NOT_AVAILABLE,0,true,true,false,false,false,false,true,,,,,,,
Gaia DR3 659687980027725056,659687980027725056,129.9697802534294,18.926072706223014,,,,,21.515963,20.4639,18.844591,1.6193085,-1.052063,2.6713715,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 659688014386966016,659688014386966016,129.9175896173083,18.910519443714694,0.8383242084415836,-1.7482706732323021,-0.6334087003010362,0.9843473,16.593863,17.075712,15.9611025,1.1146097,0.48184967,0.63276005,,,,,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4861.5444,4.5394,-0.2514,1247.6122,0.018,0.0143,0.0076
Gaia DR3 659688048745509120,659688048745509120,129.9288393275354,18.91683350439292,,,,,20.664738,20.24083,18.778053,1.4627762,-0.42390823,1.8866844,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 659688048747160064,659688048747160064,129.93507096775033,18.91174924626416,,,,,21.174486,19.3253,17.735416,1.5898838,-1.849186,3.4390697,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
