designation,source_id,ra,dec,parallax,pmra,pmdec,ruwe,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_visibility_periods_used,rv_chisq_pvalue,rv_time_duration,phot_variable_flag,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot
Gaia DR3 4054222769807947520,4054222769807947520,265.1003227620661,-32.230669818955846,0.3685708949885721,0.06068407669717918,-3.260702481528762,1.0258179,19.044443,20.93886,17.736805,3.202055,1.8944168,1.3076382,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054222769807952512,4054222769807952512,265.0941235148953,-32.23369695066984,0.23191848805442908,-0.9954451500494792,-2.7583692114425937,0.98857445,18.749397,,,,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054222769807952640,4054222769807952640,265.0945338936046,-32.23413902648776,,,,,19.524654,,,,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054222769807965056,4054222769807965056,265.10094451008,-32.22571692286348,1.8206817635731551,-0.6313844166262872,0.9371882107354333,1.057165,19.76386,21.194702,18.663033,2.5316696,1.4308414,1.1008282,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054222769807965824,4054222769807965824,265.0930782340784,-32.232043743882905,,,,,20.532206,,,,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054222769807965952,4054222769807965952,265.0932462960701,-32.23181567224952,-0.6323426251940956,1.1246972953769747,-2.3093920940273898,1.011484,19.821182,,,,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054222769807966080,4054222769807966080,265.09364370060166,-32.23156514471788,1.0382706260960861,-0.45074929886617526,-2.2471772054424433,1.0911692,18.8493,20.91209,17.1949,3.7171898,2.06279,1.6543999,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,4701.2446,3.4724,0.4852,750.5058,9.969,6.2069,3.5599
Gaia DR3 4054222769807970048,4054222769807970048,265.09556964725573,-32.229147516956274,0.6446648114781448,-1.3663239415381951,-6.39632233771138,1.1701866,19.194767,20.86596,17.938839,2.9271202,1.6711922,1.255928,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054222769807972992,4054222769807972992,265.0999908378552,-32.225176727963245,-0.8640294664797781,0.4001784881641606,-9.963895288977785,1.0701637,19.897125,21.415726,18.583334,2.8323917,1.5186005,1.3137913,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054222769808904704,4054222769808904704,265.0980419129568,-32.23825064555449,-0.6635202393723928,0.2810797292738349,-2.183485901941455,1.1597991,20.190153,,,,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054222769808910208,4054222769808910208,265.10228982178575,-32.22640445515324,1.0444795175393333,-0.19875838642944074,-3.2966996186152406,1.0227015,20.443611,21.883911,19.397552,2.4863586,1.4403,1.0460587,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054222769808913536,4054222769808913536,265.096879609464,-32.22672503244259,,,,,20.36181,,,,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054222769808914560,4054222769808914560,265.0963337011221,-32.226854888291896,-0.4824240773269801,1.3596953027825027,-1.8652822511148144,1.1661539,20.17935,21.39495,18.887033,2.5079174,1.215601,1.2923164,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054222769811258752,4054222769811258752,265.10016289394525,-32.243697176399785,1.4568611758685386,2.2091475004058703,-8.707762756356882,1.0811689,20.195751,21.316069,18.901457,2.4146118,1.1203175,1.2942944,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054222769811263872,4054222769811263872,265.1026241637983,-32.24068158009999,1.6535809015081755,-0.03949451508738103,-3.2224167487506232,1.0954077,20.125334,22.262442,19.005642,3.2567997,2.1371078,1.1196918,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054222769811275136,4054222769811275136,265.09711082738573,-32.240069759272274,,,,,20.972609,,,,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054222769811277312,4054222769811277312,265.09960349138237,-32.23797226234011,5.6477351863915475,-4.084309642054986,-3.4598411122185384,1.0832121,20.409544,21.405056,18.717548,2.6875076,0.995512,1.6919956,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054222769811283200,4054222769811283200,265.0988058535308,-32.23627059588444,0.03901369779970575,-9.616184927623081,-5.2143818169213665,1.1742436,20.529799,22.619963,18.782019,3.837944,2.0901642,1.7477798,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054222769811283328,4054222769811283328,265.09934798992725,-32.23624755126015,-0.13204203584128374,-4.108621372368317,-5.230750852272327,1.0672112,20.593975,21.600863,19.052345,2.5485172,1.0068874,1.5416298,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054222769811283456,4054222769811283456,265.09758132098585,-32.23720914955907,1.0449932820441141,4.434380754970498,2.7532974638358727,1.0303608,20.271252,,,,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054222769811288192,4054222769811288192,265.0994949337051,-32.23473512901036,0.3448256358239421,-9.242268461305795,-4.1441715377937784,1.003545,20.665163,21.017168,18.88721,2.1299572,0.352005,1.7779522,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054222769811296768,4054222769811296768,265.0975066883635,-32.23375286914054,,,,,20.945044,21.723047,19.676022,2.0470257,0.7780037,1.269022,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054222769811299072,4054222769811299072,265.10092127508574,-32.230954684173206,-0.7868403231216099,-1.312975690367348,-0.8529320074837068,1.1622306,20.614893,,,,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054222769811299584,4054222769811299584,265.09906321171854,-32.231255280826566,0.86021685201905,-3.9797937771927656,-7.205880507294623,1.1103057,20.448992,21.309092,18.877878,2.4312134,0.8600998,1.5711136,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054222769811300224,4054222769811300224,265.0930752097703,-32.23506203149832,,,,,20.877522,21.963543,19.911371,2.0521717,1.0860214,0.9661503,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054222769811302912,4054222769811302912,265.0915768766143,-32.23490552143558,1.2694643076704257,-2.476584260676412,-1.5916536913392678,1.158316,20.534084,22.254705,19.215815,3.0388908,1.7206211,1.3182697,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054222769811303936,4054222769811303936,265.0968882279925,-32.231431629754226,0.6364891229633396,-2.700954984424151,-5.524534534998945,1.0024618,20.230263,21.234272,18.92686,2.3074112,1.0040092,1.303402,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054222769811305344,4054222769811305344,265.0976786860443,-32.230967119913316,-2.217447610557434,1.9930604074677154,0.5428622002095695,1.0434281,20.529215,21.243353,19.87883,1.3645229,0.71413803,0.6503849,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054222769811305600,4054222769811305600,265.094391758676,-32.2326884920545,,,,,21.06817,19.527203,19.76941,-0.24220657,-1.540968,1.2987614,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054222769811306368,4054222769811306368,265.09536553624775,-32.23181288585701,-0.10497302128792593,-4.777414546308352,-3.1482435928197003,1.1944282,20.34416,,,,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054222769811895552,4054222769811895552,265.10584948355404,-32.23459301100782,-0.962832556004953,0.7487698597305207,-4.785344044661228,1.1075219,20.426628,21.29891,18.654547,2.6443634,0.872282,1.7720814,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054222769811899904,4054222769811899904,265.0998104837985,-32.230109235092876,,,,,20.969023,,,,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054222769811900032,4054222769811900032,265.1042198080862,-32.227348231268756,,,,,20.766563,21.6649,19.434088,2.230812,0.8983364,1.3324757,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054222769823127296,4054222769823127296,265.1043063030736,-32.23965307113363,0.6723256579529049,-2.076030103958666,-2.2025903585174267,1.0450723,19.283237,21.038923,17.937414,3.101509,1.7556858,1.3458233,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054222769823128192,4054222769823128192,265.1063192312771,-32.237061140415314,-0.3139217034390238,-6.150680517228911,-7.391065787800506,1.1238927,18.213654,21.682365,16.443352,5.2390137,3.4687119,1.7703018,,,,,,,VARIABLE,0,false,false,false,true,false,false,true,,,,,,,
Gaia DR3 4054222769823131264,4054222769823131264,265.1025865357242,-32.23712831137909,0.544515881001727,-1.5216342203185658,-2.6484643657366815,1.1659796,18.151123,21.066572,16.490232,4.5763397,2.9154491,1.6608906,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,4588.57,2.6058,-0.233,1387.5096,9.6568,6.002,3.4667
Gaia DR3 4054222769823139584,4054222769823139584,265.09663259294575,-32.23510263289301,0.270601138044545,-1.9461542132787055,-6.2390875015590375,6.1724553,16.643074,17.621925,15.430964,2.190961,0.9788513,1.2121096,,,,,,,NOT_AVAILABLE,0,true,false,false,false,false,false,true,,,,,,,
Gaia DR3 4054222769823365248,4054222769823365248,265.0962820606014,-32.233524418219936,-0.9524020871372058,-6.122276071779123,-8.163691653910934,1.2222674,20.193838,22.020687,18.734447,3.2862396,1.826849,1.4593906,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054222769823529600,4054222769823529600,265.1021743313978,-32.23517367460735,-0.7395432707947863,-3.2448785238288433,-3.9107890857499417,1.1684605,20.559206,22.359837,19.029476,3.3303604,1.8006306,1.5297298,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054222769823530368,4054222769823530368,265.0994550773507,-32.2315704544656,,,,,,,18.725176,,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054222769824127872,4054222769824127872,265.0999291414189,-32.22684426787513,,,,,20.931173,,,,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054222834192777088,4054222834192777088,265.09020744781014,-32.229746223239395,,,,,20.784788,22.232668,19.184956,3.0477123,1.4478798,1.5998325,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054222834192783232,4054222834192783232,265.0830232088713,-32.22410700644338,0.03510750702829816,-0.8119573624490252,-0.9924850236367005,1.0085703,18.820087,19.967117,17.579302,2.3878155,1.1470299,1.2407856,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,3722.1008,4.4398,-1.3515,667.1724,1.3747,0.942,0.5229
Gaia DR3 4054222834193825408,4054222834193825408,265.08938015735646,-32.217957040089985,0.5578066380364234,-1.5748939029398055,-5.128081251630486,1.0245785,18.351387,21.017895,16.80105,4.2168446,2.6665077,1.5503368,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,4698.3267,3.381,0.725,747.7484,9.9216,6.1725,3.5236
Gaia DR3 4054222834195576064,4054222834195576064,265.0967631575619,-32.225364903557534,0.2737182264239486,-1.707998993964169,-1.5774482010877393,0.94460803,18.517534,21.62976,16.874346,4.755415,3.1122265,1.6431885,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054222834195579392,4054222834195579392,265.0835644398828,-32.21818220884417,0.2052600756025544,-5.400598706009372,-3.6036703095855236,1.0370685,18.922686,21.252394,17.263977,3.9884167,2.329708,1.6587086,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054222834200250752,4054222834200250752,265.0814524385114,-32.221544089370326,-1.655536185177437,-4.326738883238743,-7.514686127831151,1.6142437,19.68279,22.257648,17.793526,4.464123,2.5748577,1.8892651,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054222834200253696,4054222834200253696,265.0849018803489,-32.22695185837283,,,,,20.58599,20.91625,18.483603,2.4326477,0.33025932,2.1023884,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054222834200256000,4054222834200256000,265.0888587176205,-32.21940056332074,0.583020399139315,-4.7047296670416605,-8.722887820405372,1.095648,20.118763,21.594458,18.543856,3.050602,1.4756947,1.5749073,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054222834200257280,4054222834200257280,265.09085799336145,-32.22619509042103,-0.24519064116591816,-3.994942618840869,-7.670390855334391,1.131799,19.315329,22.104092,17.637743,4.4663486,2.788763,1.6775856,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054222834200257664,4054222834200257664,265.0913068958151,-32.21588718215659,0.035321390724512354,-2.0459178341130255,0.24256559441842301,1.1352258,20.128363,21.77105,18.730982,3.0400677,1.6426868,1.3973808,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054222838527470592,4054222838527470592,265.09472266784485,-32.22527872681543,0.02916790713615861,0.4272343254325528,-2.2855742254876517,1.000154,19.01732,21.473042,17.543377,3.9296646,2.455721,1.4739437,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054222838527474048,4054222838527474048,265.09142962550567,-32.227421730007606,0.6713480437026741,8.209438269218081,-2.835807562599256,1.03924,18.691004,19.938087,17.477854,2.4602337,1.2470837,1.21315,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,4059.2776,4.8597,-1.234,558.1674,2.1155,1.4737,0.8026
Gaia DR3 4054222838527475456,4054222838527475456,265.08883898775287,-32.2290564069421,0.6137207615979063,-5.094500780413588,-5.483778556620601,1.0830284,19.211758,21.113838,17.61334,3.5004978,1.9020805,1.5984173,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054222838527477760,4054222838527477760,265.0877864124932,-32.229212050288794,0.511693426805869,-1.209867670362081,-1.9972223478420421,1.1103041,19.73691,21.072628,18.32046,2.7521687,1.3357182,1.4164505,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054222838527478656,4054222838527478656,265.09011177720345,-32.22711811711135,0.5651384872875117,-3.7257352717813146,-7.042300275746866,1.0553477,,,17.888628,,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054222838527479808,4054222838527479808,265.09078169012196,-32.22662576605575,,,,,20.746634,,,,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054222838527485568,4054222838527485568,265.09542912701704,-32.220913704582145,0.16010011179436381,1.9874332479360228,-3.5278645547976994,0.9433043,19.03563,20.790888,17.876862,2.9140263,1.7552586,1.1587677,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054222838527486208,4054222838527486208,265.0918093270415,-32.223691808360414,0.39415278052312497,-5.245400448080278,-6.376515162586296,1.036986,19.004644,20.317917,17.886362,2.4315548,1.3132725,1.1182823,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054222838527491712,4054222838527491712,265.0879137642483,-32.225270207449476,0.338879277447926,-5.8482753096134665,-5.664814707164748,1.0537777,19.456474,20.540148,18.361635,2.1785126,1.0836735,1.0948391,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054222838527507200,4054222838527507200,265.09145849483093,-32.219028485715135,0.8337125523419694,-3.6320626749410034,-4.480029511235389,1.0497744,19.652084,21.575558,17.946135,3.6294231,1.9234734,1.7059498,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054222838527509248,4054222838527509248,265.0838663817005,-32.22431098193911,0.3380024363531524,-4.36917029271399,-6.762717069321328,1.238874,17.869184,21.437725,15.920071,5.5176544,3.5685406,1.9491138,,,,,,,VARIABLE,0,false,false,false,true,false,false,true,,,,,,,
Gaia DR3 4054222838527509376,4054222838527509376,265.0839035896233,-32.22461694625681,1.1359562933945644,-8.179352042056818,-13.747701331863134,0.9978992,19.912977,,,,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054222838527509504,4054222838527509504,265.08288600679555,-32.225406052748376,-1.2343289583529935,-2.7462402741979552,0.2910240870278769,1.0537411,19.788347,20.230942,18.238508,1.9924335,0.44259453,1.549839,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054222838527517824,4054222838527517824,265.0833584830654,-32.22288330254865,,,,,20.58313,,,,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054222838527519872,4054222838527519872,265.08963726820946,-32.217506410316005,,,,,20.646963,,,,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054222838527520000,4054222838527520000,265.089805854111,-32.21714540696391,-0.4866008193967753,-3.236407648529753,-0.5804563549733583,1.063686,19.68642,21.618126,17.92785,3.6902752,1.9317055,1.7585697,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054222838527524352,4054222838527524352,265.08440960550536,-32.21998049988209,0.4298771824035248,-0.9660527528871277,-2.019530137041349,1.0675297,19.679813,21.30962,18.413063,2.8965569,1.6298065,1.2667503,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054222838527540864,4054222838527540864,265.08763810133365,-32.21270476072285,0.31800525559409104,1.7951249251997083,2.485747801017525,1.0897163,19.975239,21.825983,18.77899,3.0469933,1.8507442,1.196249,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054222838528392320,4054222838528392320,265.09670326992426,-32.22470447999696,-1.446319451481313,-4.935787671203653,-5.463370586429646,1.1238204,20.396084,,,,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054222838528392448,4054222838528392448,265.092690882391,-32.227544291232576,-1.3922985951461109,-2.5674541542531744,-6.574159463266968,1.1311247,20.22423,21.873672,18.601532,3.2721405,1.6494427,1.6226978,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054222838528395904,4054222838528395904,265.0892553849639,-32.224938945749656,,,,,20.708906,21.507156,19.635641,1.8715153,0.7982502,1.0732651,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054222838528397440,4054222838528397440,265.08531329947635,-32.22682061696772,0.6112316036938786,-2.8531988715611227,-6.8194503084685145,1.005595,20.332272,21.022892,18.65932,2.3635712,0.6906204,1.6729507,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054222838528401664,4054222838528401664,265.0830516654544,-32.22464254209728,0.9630218341213477,-2.2139367196816675,-5.401436932755154,1.0670632,20.010302,,,,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
