source_id,ra,dec,parallax,pmra,pmdec,ruwe,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,bp_g,g_rp,radial_velocity,phot_variable_flag,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot
6056407674152157312,193.38991618580562,-60.34038523877165,0.0918742568647614,-7.309240680266452,-0.5319972008511601,1.0142674,17.027487,18.257431,15.8623085,2.3951225,1.2299442,1.1651783,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,4887.0293,3.5149,0.2623,1998.19,3.7068,2.6317,1.4234
6056407674152158336,193.40737651192617,-60.34132781524567,0.8100643741953666,-5.142402671503202,-1.7065648124304553,1.0305754,20.041544,,,,,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
6056407674152158464,193.40706432250226,-60.34171187855324,0.5306327266152954,-1.9988859589555508,-0.5297265578181872,0.980197,18.354958,18.604446,17.327614,1.2768326,0.24948883,1.0273438,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,5162.0073,4.7972,-3.4355,1366.5157,1.0562,0.8308,0.4598
6056407674152159360,193.39739553493453,-60.340713829957274,0.6696649657437139,-6.486672999089621,-0.0437041192723021,1.01591,19.959593,20.462448,18.941784,1.5206642,0.5028553,1.0178089,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
6056407674152162560,193.40321281020312,-60.338974754703365,-0.9547495449637683,-13.650249438759948,-4.507181585427727,1.1767659,20.743126,,19.529636,,,1.2134895,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
6056407674152162816,193.40628067644752,-60.33949375729492,-1.8989738792113944,-7.281413904547803,-4.966179720584913,0.9772543,20.55403,,17.821444,,,2.732586,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
6056407674152162944,193.4041737530022,-60.33948376222678,0.6337637349081161,-5.178632493802519,-0.37061535658616007,1.3961455,20.220133,,,,,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
6056407674152163200,193.40496269694202,-60.33965334387037,0.023495085542969908,-8.659965004567386,-1.0514916808371786,1.1443238,18.905842,19.03562,17.566065,1.4695549,0.12977791,1.339777,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
6056407674152163584,193.40580447787738,-60.340734600099715,2.8976888040144497,-23.030418170237443,-6.398423683781115,3.915992,13.683073,13.574082,12.602848,0.9712343,-0.10899067,1.080225,,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
6056407674152163712,193.40532680204154,-60.340773440714266,0.3852216209164887,-4.682887051692128,-1.2444426093845504,1.2888426,14.186928,,,,,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
