source_id,ra,dec,parallax,pmra,pmdec,ruwe,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,bp_g,g_rp,radial_velocity,has_epoch_photometry,teff_gspphot,mh_gspphot
6083675321990996352,201.3580430693043,-47.653725353393106,0.5857949803605182,-3.8736912480384222,-5.673386517044859,1.0988303,19.934788,20.547667,19.397465,1.1502018,0.6128788,0.537323,,false,,
6083676043545481472,201.33632939053098,-47.660529518116164,0.37086210315232887,-3.1861675684791004,-7.403113520904304,0.981158,20.11525,20.65041,19.680418,0.9699917,0.53516006,0.43483162,,false,,
6083676043545483136,201.32038712816467,-47.65990773228249,0.3200204711973901,-2.9964713022102236,-7.107427061759571,1.025173,19.639446,20.105774,19.257656,0.8481178,0.46632767,0.38179016,,false,,
6083676043545493504,201.32842238930206,-47.65631163376843,0.30326725523606235,-4.391392878376499,-5.676243565850068,1.1598359,19.551027,19.978394,18.949345,1.0290489,0.42736626,0.60168266,,false,,
6083676043545499392,201.33410273673294,-47.65467051103952,0.5732980350987952,-3.1261652289376785,-6.841835431282635,1.0719476,18.742407,19.101406,18.155186,0.9462204,0.35899925,0.58722115,,false,,
6083710265866431872,201.9134333156037,-47.320782803559894,1.1003460210415708,-3.3578960775308238,-6.6194957524225355,2.0718718,18.548016,18.630243,17.756176,0.8740673,0.08222771,0.7918396,,false,,
6083710265866436736,201.90446178701893,-47.3202159763367,-0.03528549959947944,-3.554315194112551,-7.696009361590784,1.1777661,19.073627,19.32026,18.487621,0.8326378,0.24663162,0.58600616,,false,,
6084099591748086400,202.01244469246097,-47.10822677511702,-0.23035288295794926,-4.4163282671066355,-6.55668762739154,1.0460205,20.224897,20.878187,19.560913,1.3172741,0.6532898,0.6639843,,false,,
6083508264944722048,201.80711558981366,-47.66689243701026,-0.04594842426938456,-3.1480250577902154,-6.874426208581125,0.93826234,19.558773,20.08748,19.171902,0.91557884,0.5287075,0.38687134,,false,,
6083676245409330816,201.26925166915896,-47.65745804267638,0.7438044135157105,-10.509226829158383,-0.843043795314975,1.0114735,19.400526,20.136644,18.693258,1.4433861,0.7361183,0.70726776,,false,,
6083508264944757632,201.81043449241102,-47.66416461195689,0.4059703532304152,-2.2605902947257612,-7.131784712951713,0.94445974,19.446386,19.553894,18.753103,0.8007908,0.107507706,0.6932831,,false,,
6083676245409330944,201.26474810718145,-47.65697730100899,0.0063679743508682565,-3.476021758688636,-7.108452919956081,1.0333579,19.363544,19.664639,18.890701,0.7739372,0.30109406,0.47284317,,false,,
6084100244583267584,202.10892611958806,-47.032832656464244,-0.6216781731558685,-4.47652717130245,-0.8876303914593682,1.024363,19.715746,20.20375,19.183174,1.0205765,0.48800468,0.5325718,,false,,
6084100248874382336,202.11345304616555,-47.04061754895727,1.0308309063737353,-3.5715800642637268,-6.871867669977256,0.9797397,20.224247,20.7111,19.70504,1.0060596,0.48685265,0.519207,,false,,
6084100248878131968,202.09891383778566,-47.04429287219847,,,,,20.848207,21.091732,20.296413,0.7953186,0.24352455,0.55179405,,false,,
6083676421503684992,201.32397790056788,-47.618172584243794,-0.40206108711111666,-5.817197709817348,2.3381273979905206,1.1611135,19.835146,20.436535,19.316296,1.1202393,0.60138893,0.5188503,,false,,
6083711502817448704,201.9155587720444,-47.2403287553791,0.5443859619783809,-2.573774196646583,-6.9701798318746455,1.0017283,19.941885,20.191565,19.23264,0.95892525,0.24967957,0.7092457,,false,,
6083711571537651968,201.90174884777883,-47.24410004401643,1.7049287629950969,-4.112901827500274,-8.361131113166593,1.0649524,20.484608,21.290892,19.878162,1.4127293,0.80628395,0.6064453,,false,,
6083508952139606400,201.73827760089637,-47.657881233613004,0.06707637204924463,-3.8286984363446814,-6.962000994186617,1.0063877,17.919077,17.994665,17.12931,0.86535454,0.07558823,0.7897663,,false,,
6083680269794099712,201.07213830695036,-47.71113629875272,0.4487933082732152,-6.181436402477833,2.221736266163914,1.0108526,20.499147,21.004847,19.94986,1.054987,0.50569916,0.5492878,,false,,
6083711846414859520,202.00285621123786,-47.21236061446307,1.2333034955855018,-2.8138731861468402,-6.234201515987671,1.0663803,19.835638,20.057709,,,0.2220707,,,false,,
6083711846414859648,202.00069685413735,-47.21184221387858,0.4109125555028028,-3.3341455773048887,-7.1026723974038894,0.94458455,19.702799,20.055367,19.223892,0.8314743,0.35256767,0.47890663,,false,,
6083687554057027968,201.18451830037546,-47.61751170400655,0.7514758648212502,-2.8350703467674485,-6.31230074119167,1.1100886,19.393763,19.892578,18.847015,1.0455627,0.49881554,0.5467472,,false,,
6083687554057035776,201.18584130426646,-47.6144083250415,0.32943008134907437,-3.4548531685110673,-6.538757220318345,0.88546854,19.064554,19.465347,18.604792,0.86055565,0.40079308,0.45976257,,false,,
6083823171951052672,202.44215495546817,-47.72725892899252,0.018670826993526825,-4.572626677431986,-0.5224188428198684,0.96326315,19.323343,19.570799,18.716967,0.85383224,0.2474556,0.60637665,,false,,
6083823171952054144,202.44152838180628,-47.726989600711846,0.24497696087365584,1.7061155422127239,0.7873378551187251,0.96820086,20.303007,,,,,,,false,,
6083689203324629760,201.26119987172189,-47.55579178468306,-9.570874835158408E-4,-3.3243149695927636,-6.784970234422216,1.0719119,19.229645,19.553476,18.708982,0.84449387,0.32383156,0.5206623,,false,,
6083689409483072256,201.2576546718627,-47.55098714637578,-0.3440554307576905,-3.347322172197827,-6.312277919724594,0.9887565,19.795406,20.240952,19.290916,0.9500351,0.4455452,0.5044899,,false,,
6083689409483073152,201.24912094655957,-47.55037171829754,0.6332056635142979,-3.124904926609477,-7.420326447765614,1.0150118,19.430054,19.785133,18.859243,0.92588997,0.35507965,0.5708103,,false,,
6083689409483076096,201.24374768406324,-47.549478785700124,1.8357934714093005,-2.6260893967688927,-7.3217493937940725,1.0596963,20.31181,,,,,,,false,,
6083510635766881152,202.02204952965252,-47.65396924716333,0.14024725983832168,-3.687407460994203,-6.762919403249228,0.882334,19.375137,19.75841,18.92847,0.8299389,0.38327217,0.44666672,,false,,
6083692536221062144,201.25153338079238,-47.51713313231696,,,,,20.8119,21.16753,20.206337,0.9611931,0.35563087,0.6055622,,false,,
6083511219882674560,201.9364274907433,-47.63831942720422,-1.7434870190398224,-3.78334716574086,-7.558857292675747,5.599945,17.028126,17.188293,16.192,0.996294,0.1601677,0.8361263,,false,,
6083692536221062400,201.24825936959758,-47.51408689980539,,,,,20.940083,21.798944,20.576357,1.2225876,0.8588619,0.36372566,,false,,
6083692536221067392,201.25807941596824,-47.519958069569626,,,,,20.900467,21.121994,20.54426,0.577734,0.2215271,0.3562069,,false,,
6083692536221068416,201.25125242697138,-47.51392402271187,0.5008142196493166,-3.753082294479366,-5.522639605523672,0.90158266,20.420084,21.267748,19.919893,1.3478546,0.8476639,0.50019073,,false,,
6083692536221072000,201.2588818511448,-47.51934485740121,2.6451066056136403,-2.0373588157645752,-6.550941362436336,1.0911696,20.495296,21.342356,19.95751,1.3848457,0.84705925,0.5377865,,false,,
6083511284308639360,201.88120095921457,-47.65497987505545,1.3614401995180678,-3.932468578164565,-5.297091160992299,0.8719836,19.896862,,,,,,,false,,
6083511357328153728,201.8843968920282,-47.63896810230146,-1.0691700285377772,-2.379246026578543,-7.462633245458372,1.0861797,20.340601,,,,,,,false,,
6083511357328154880,201.88820686115062,-47.64166218517558,-0.4397058590621844,-4.775363413703203,-6.5555422848216,1.041779,20.018612,,,,,,,false,,
6083692982896059008,201.30986054667238,-47.475544465668044,0.14873582943331665,-2.8006077476140367,-7.200895211841141,1.0117295,18.816225,,,,,,,false,,
6083713014649442176,201.48293941536397,-47.45987298913395,,,,,19.575617,,,,,,,false,,
6083713014649443328,201.48726167179396,-47.45932353677031,1.1001914051917252,-3.7359246102039423,-6.384081581631476,1.5407938,18.601242,,,,,,,false,,
6083713049009277696,201.4951515521633,-47.45405531878266,0.2711913085292033,-3.049543948901586,-6.293717694340483,0.8929646,18.409142,,,,,,,false,,
6083713049009280384,201.5097498488051,-47.45344717185206,,,,,18.423388,,,,,,,false,,
6083692673659953536,201.2100751210171,-47.5093750438615,,,,,20.800734,21.202929,20.253534,0.9493942,0.40219498,0.54719925,,false,,
6083511219882674944,201.92500209207407,-47.638273631531355,2.09634152369696,-4.463935013428674,-6.226815802821416,0.90280366,20.053907,20.721733,19.545496,1.1762371,0.6678257,0.5084114,,false,,
6083511219882675840,201.940067952229,-47.63833917610776,9.555740110022519E-4,-6.875280967187375,-2.493141370449403,1.0052223,19.861876,20.584215,19.236639,1.3475761,0.72233963,0.6252365,,false,,
6083511219882679680,201.92867043888037,-47.63842154634304,,,,,20.79675,,,,,,,false,,
6083511219882685440,201.93388469113137,-47.63776150451392,0.7993315920246208,-3.0030658406045383,-6.895972866794564,1.0051537,19.544493,20.034224,19.050938,0.9832859,0.48973083,0.49355507,,false,,
6083511219882686592,201.9291024385733,-47.63762650742715,0.39423094307332485,-4.49279914894178,-6.849809202500795,0.9830271,18.600286,18.831484,17.86504,0.966444,0.23119736,0.73524666,,false,,
6083511219882691200,201.94442415172205,-47.63748509762735,0.2332748249078938,-3.121085751799092,-6.062603652092716,1.0673233,18.751957,19.11793,18.242115,0.87581444,0.36597252,0.5098419,,false,5390.6016,-1.5557
6083511219882693888,201.93913909120852,-47.63712302934492,-0.3863791001942031,-2.3329432318936045,-8.305907960091782,2.2638142,19.240126,19.227562,18.19184,1.0357227,-0.012563705,1.0482864,,false,,
6083511219882694016,201.93970341264145,-47.63671856364572,0.7530267585341319,-3.002278703682745,-6.316496847338149,1.0037124,19.651968,,,,,,,false,,
6083511219882694144,201.9398947025114,-47.63721791607655,1.1891704965502803,-3.4975329147462864,-7.190160974260648,1.144113,19.899395,,,,,,,false,,
6083511219882702464,201.93081268598962,-47.63696557941965,,,,,20.820244,,,,,,,false,,
6083511219882702592,201.93042739235565,-47.63672596142971,0.17457688846137626,-3.580312797022366,-6.681294723818743,0.98856413,19.582882,,,,,,,false,,
6083511219882709248,201.92874535410797,-47.6363635501782,0.19359284890152875,-3.4271274023817524,-7.467120989163113,0.972799,19.68787,20.225168,19.225418,0.99975014,0.5372982,0.46245193,,false,,
6083511219882716672,201.94141739355874,-47.63597843884769,0.8329509579954282,-2.8217688821907236,-7.509727072565221,1.1373886,19.71001,20.166481,19.105373,1.0611076,0.4564705,0.60463715,,false,,
6083511219882720384,201.9380218682985,-47.63572133717132,0.5580955602830691,-0.7476147728308044,3.051053199800824,0.99351656,19.743353,20.246601,19.339699,0.9069023,0.5032482,0.4036541,,false,,
6083511219882727680,201.933003191962,-47.635300174187755,0.13701184055545565,-3.1570560520786533,-6.790947590792966,1.0054268,19.129782,19.26932,18.360073,0.90924644,0.13953781,0.76970863,,false,,
6083511219882732416,201.93674418130234,-47.635117726777125,-0.366390403159008,-3.4001852979709577,-7.461927472884961,1.0352174,19.633478,20.249165,19.28269,0.96647453,0.6156864,0.35078812,,false,,
6083712877223406464,201.53284111823572,-47.46434968434064,-0.7239959639745546,-3.2404509020083214,-7.480429449544015,1.3813287,18.175282,17.657541,16.728296,0.929245,-0.51774025,1.4469852,,false,,
6083712877223406592,201.53905748552236,-47.46427053902654,0.16218455006872792,-3.0770867760198755,-6.382499744231481,1.0254278,11.803872,12.527973,10.971094,1.556879,0.72410107,0.832778,235.67508,false,,
6083712877223408640,201.53275313153486,-47.46352992906805,0.0360652391689148,-2.0013503701662962,-7.628579910405268,1.2744343,17.785328,17.26896,16.390158,0.87880325,-0.51636696,1.3951702,,false,,
6083712877223410688,201.52695694047182,-47.462335723137784,,,,,18.720264,17.872572,16.836874,1.0356979,-0.8476925,1.8833904,,false,,
6083712877223419776,201.53634836987908,-47.45790679013064,0.09637551416719427,-3.2494935845464026,-6.471381995300575,1.4246117,14.884225,14.881597,14.605559,0.27603722,-0.0026283264,0.27866554,,false,9952.375,-0.0886
6083712877223830528,201.51877689468503,-47.47093585430803,,,,,18.521673,,,,,,,false,,
6083712877223831552,201.52706229524216,-47.47557751913185,,,,,18.948507,,,,,,,false,,
6083712877223836544,201.53478423537732,-47.469973313511936,1.1566236735519415,-12.671887129293811,1.3858055948736983,2.5334544,16.782234,17.061209,15.937019,1.1241894,0.27897453,0.84521484,,false,5226.537,-3.7662
6083712877224153600,201.52452321431113,-47.467247130821505,,,,,18.84354,,,,,,,false,,
6083712877224153984,201.5269821554437,-47.46458744322577,0.047064492857590706,-3.438168361497354,-6.163695964836393,1.2423958,15.660181,16.055824,14.978319,1.0775051,0.39564323,0.6818619,,false,5752.937,-2.4352
6083712877224154624,201.53127085075224,-47.465167489841,,,,,18.800222,17.895391,17.201427,0.693964,-0.90483093,1.5987949,,false,,
6083712877224154880,201.53210999155127,-47.46334467659081,,,,,19.111944,,,,,,,false,,
6083712877224155264,201.53151940857288,-47.4595209728723,,,,,18.915407,,,,,,,false,,
6083712877224250368,201.5308495460789,-47.470901134388434,,,,,18.746168,,,,,,,false,,
6083712877224250624,201.5236871641098,-47.47227125078657,0.605229221323655,-3.5982894766601192,-6.280502608010581,1.1916794,17.339235,16.895224,15.49089,1.4043341,-0.4440117,1.8483458,,false,,
6083712877227743744,201.53013626417854,-47.47453334200341,,,,,18.521006,17.359081,16.634298,0.72478294,-1.1619244,1.8867073,,false,,
6083712877227749248,201.53183984608486,-47.47037191658603,,,,,18.64597,,,,,,,false,,
6083712877227749504,201.5310802309164,-47.468897346436236,,,,,18.2133,,,,,,,false,,
6083692536221085056,201.2616090475369,-47.515495357865184,-0.0870992846033713,-1.7396799733070347,-7.0293168539625785,1.0581888,20.203585,20.265175,19.273743,0.9914322,0.061590195,0.929842,,false,,
6083692536221085184,201.26110627785295,-47.515430231457294,,,,,20.668955,,,,,,,false,,
6083692536221085312,201.26065236189098,-47.51565298081693,0.45814107555852135,-3.604558256403372,-7.105286886239721,1.0688938,19.976196,20.126106,18.91793,1.2081757,0.14990997,1.0582657,,false,,
6083692536221089280,201.25925302179783,-47.512928012839794,-1.7751462130513649,-2.7667405345424445,-6.345228694379657,1.0362294,20.734692,21.34025,20.147453,1.1927967,0.6055584,0.5872383,,false,,
6083692536221094528,201.2667171140539,-47.51724343045294,-0.7299550184220118,-3.4741441323766233,-6.301193142715913,0.9657747,20.438112,21.061176,19.75013,1.3110466,0.62306404,0.68798256,,false,,
6083692536221097856,201.25854484399886,-47.5091907542088,,,,,20.767353,20.806221,19.732676,1.0735455,0.03886795,1.0346775,,false,,
6083692536221102208,201.26592027462928,-47.51348920667087,0.10794007953076504,-2.168022671313121,-5.291603349505264,0.9652813,20.435982,21.045815,19.980156,1.0656586,0.60983276,0.4558258,,false,,
6083692536221112576,201.2635599940783,-47.50726118244918,-1.0933771240602255,-2.631551111932623,-7.273823105619441,0.96475935,20.493832,21.195587,20.20803,0.98755646,0.7017555,0.28580093,,false,,
6083692536254787072,201.24927788460428,-47.52728912265684,0.1768932581954198,-3.1030235360833913,-6.407349982653388,1.0467442,20.41534,,,,,,,false,,
6083692536254791296,201.2507526738134,-47.52232900471349,0.7564125974337199,-11.469060926408154,-12.707249226534229,1.0113804,15.484378,15.897294,14.899589,0.99770546,0.41291618,0.5847893,,false,5047.0293,-1.4817
6083692536254792320,201.253726462858,-47.52101673710405,0.22517305966655748,-5.8160517023138,-2.755821191598592,1.0349553,18.712069,19.161015,18.186993,0.9740219,0.448946,0.5250759,,false,5078.5195,-1.5118
6083692536254793600,201.24657579895543,-47.51848620938896,-0.3163653309777928,-3.0561320059149493,-7.129770989188808,0.97407496,19.977451,20.30051,19.442057,0.85845375,0.32305908,0.53539467,,false,,
6083692536254795136,201.24489197850693,-47.51747553031471,0.4828572829081991,-4.543733818838223,-3.5200215164580237,1.0309744,15.804589,16.275545,15.169638,1.1059074,0.47095585,0.6349516,,false,5194.3486,0.0409
6083692536254796288,201.2496783296316,-47.51672425489119,0.1934479871198689,-3.6696013626201185,-7.178081874144942,1.0306362,17.33287,17.700907,16.80116,0.89974594,0.36803627,0.5317097,,false,5392.037,-2.9248
6083692536254796928,201.2588832831858,-47.516569693934855,0.18814321888685065,-8.957322946149382,-1.076181782707299,1.0171312,18.40473,18.795218,17.845104,0.9501133,0.39048767,0.5596256,,false,5174.866,-1.803
6083712877227750144,201.52609620630815,-47.47370651532769,,,,,17.401691,17.074362,16.220398,0.85396385,-0.32732964,1.1812935,,false,,
6083712877227758080,201.52945242720418,-47.46998863098989,,,,,17.27621,,,,,,,false,,
6083712877227758336,201.5288883821693,-47.46951834716577,,,,,18.8212,,,,,,,false,,
6083712877227760256,201.5297900860178,-47.46914196168,,,,,17.096869,16.62095,15.479098,1.1418524,-0.47591782,1.6177702,,false,,
6083712877227762560,201.5249475801579,-47.4680883997782,,,,,19.04319,,,,,,,false,,
6083712877227762816,201.53948366448938,-47.468817748418815,,,,,18.283592,,,,,,,false,,
6083712877227763712,201.528268676058,-47.46796301073244,0.2841758255143434,-4.21586920240796,-6.309283311361529,2.4582403,17.62469,17.589205,16.683561,0.90564346,-0.035484314,0.9411278,,false,,
6083712877227765248,201.53835694464496,-47.465440137862736,0.05471489177276177,-3.3376748478250464,-6.229527926529517,1.1450907,17.434837,16.791637,15.915046,0.8765917,-0.6431999,1.5197916,,true,,
6083712877227775616,201.5304300433028,-47.462794624316395,,,,,18.32077,,,,,,,false,,
6083712877227775744,201.53025630339314,-47.462576242004324,,,,,19.107462,,,,,,,false,,
6083712877227808896,201.53198400118316,-47.45898199496608,,,,,18.540619,,,,,,,false,,
